425,1810
426,1810
427,1810
428,1810
429,1810
430,1810
431,1810
432,1811
433,1811
434,1811
435,1811
436,1811
437,1811
438,1811
439,1811
440,1811
441,1811
442,1811
443,1811
444,1811
445,1814
446,1815
447,1815
448,1814
449,1815
450,1811
451,1811
452,1811
453,1812
454,1812
455,1812
456,1812
457,1812
458,1812
459,1812
460,1812
461,1812
462,1812
463,1812
464,1812
465,1812
466,1812
467,1812
468,1812
469,1812
470,1815
471,1813
472,1813
473,1813
474,1813
475,1813
476,1813
477,1813
478,1813
479,1813
480,1813
481,1813
482,1813
483,1813
484,1813
485,1813
486,1814
487,1814
488,1814
489,1814
490,1814
491,1824
492,1823
493,1824
494,1815
495,1814
496,1814
497,1814
498,1814
499,1814
500,1814
501,1814
502,1815
503,1815
504,1815
505,1815
506,1815
507,1815
508,1815
509,1815
510,1815
511,1815
512,1815
513,1815
514,1815
515,1816
516,1816
517,1816
518,1816
519,1816
520,1816
521,1816
522,1816
523,1816
524,1816
525,1816
526,1816
527,1816
528,1816
529,1816
530,1816
531,1817
532,1817
533,1817
534,1817
535,1816
536,1816
537,18
538,1817
539,1817
540,1817
541,1817
542,1817
543,1817
544,1817
545,1817
546,1817
547,1817
548,1818
549,1818
550,1818
551,1818
552,1818
553,1818
554,1818
555,1818
556,1818
557,1818
558,1817
559,1816
560,1816
561,26
562,35
563,1818
564,1818
565,1818
566,1819
567,1819
568,1819
569,1819
570,1819
571,1819
572,1819
573,1819
574,1819
575,1819
576,1819
577,1819
578,1819
579,1819
580,1819
581,1819
582,1819
583,1820
584,1817
585,223
586,16
587,15
588,1820
589,1820
590,1820
591,1820
592,1820
593,1820
594,1820
595,1820
596,1820
597,1820
598,1820
599,1820
600,1820
601,1820
602,1821
603,1821
604,1821
605,1821
606,1821
607,1821
608,1817
609,1817
610,1821
611,1821
612,1821
613,1821
614,1821
615,1821
616,1821
617,1821
618,1822
619,1822
620,1822
621,1822
622,1822
623,1822
624,1822
625,1822
626,1822
627,1822
628,1822
629,1818
630,1822
631,1822
632,1822
633,1823
634,1823
635,1823
636,1823
637,1823
638,1823
639,1823
640,1823
641,1823
642,1823
643,1823
644,1823
645,1823
646,1823
647,1823
648,1823
649,1824
650,1818
651,30
652,31
653,33
654,34
655,35
656,22
657,1824
658,1824
659,1824
660,1824
661,1824
662,1824
663,1824
664,1824
665,1824
666,1824
667,1824
668,1825
669,1825
670,1825
671,1825
672,1825
673,1825
674,1825
675,1825
676,1825
677,1819
678,1818
679,1819
680,1825
681,1825
682,1825
683,1825
684,1825
685,1825
686,1825
687,1825
688,1825
689,1826
690,1826
691,1826
692,1826
693,1826
694,1826
695,1826
696,1826
697,1826
698,1826
699,1826
700,1819
701,1819
702,1826
703,1826
704,1826
705,1826
706,1826
707,1826
708,1826
709,1800
710,1800
711,1800
712,1800
713,1800
714,1800
715,1800
716,1800
717,1800
718,1800
719,1800
720,1800
721,1824
722,1824
723,1414
724,15
725,17
726,18
727,1820
728,1819
729,1801
730,1801
731,1801
732,1801
733,1801
734,1801
735,1801
736,1801
737,1801
738,1801
739,1802
740,1801
741,1802
742,1802
743,1802
744,1802
745,1802
746,1802
747,1802
748,1802
749,1820
750,1820
751,1802
752,1802
753,1802
754,1803
755,1803
756,1803
757,1803
758,1803
759,1803
760,1803
761,1803
762,1803
763,1803
764,1803
765,1803
766,1803
767,1803
768,1803
769,1804
770,1803
771,1820
772,1820
773,1804
774,1804
775,1804
776,1804
777,1828
778,1827
779,1828
780,1828
781,1828
782,1828
783,1828
784,1828
785,1828
786,1828
787,1828
788,1828
789,1828
790,1828
791,1828
792,1820
793,1820
794,1829
795,1829
796,1829
797,1829
798,1829
799,1829
800,1829
801,1829
802,1829
803,1829
804,1829
805,1829
806,1829
807,1829
808,1829
809,1829
810,1829
811,1830
812,1830
813,1821
814,1821
815,1830
816,1830
817,1830
818,1830
819,1830
820,1830
821,1830
822,1830
823,1830
824,1830
825,1831
826,1830
827,1831
828,1831
829,1831
830,1831
831,1831
832,1831
833,1831
834,1831
835,1831
836,1831
837,1831
838,1831
839,1832
840,1827
841,1832
842,1832
843,1832
844,1832
845,1832
846,1832
847,1832
848,1832
849,1832
850,1832
851,1833
852,1833
853,1833
854,1833
855,1821
856,1821
857,1833
858,1833
859,1833
860,1833
861,1833
862,1833
863,1827
864,1827
865,1834
866,1833
867,1834
868,1834
869,1834
870,1834
871,1834
872,1834
873,1834
874,1834
875,1834
876,1834
877,1822
878,1834
879,1834
880,1835
881,1834
882,1835
883,1835
884,1835
885,1835
886,1827
887,1827
888,1835
889,1835
890,1835
891,1835
892,1835
893,1835
894,1835
895,1835
896,1836
897,1836
898,1823
899,1823
900,1822
901,1823
902,1836
903,1836
904,1836
905,1836
906,1836
907,1836
908,1836
909,1836
910,1837
911,1836
912,1827
913,1827
914,1837
915,1837
916,1837
917,1837
918,1837
919,1837
920,1837
921,1837
922,1823
923,1837
924,1837
925,1838
926,1838
927,1838
928,1838
929,1838
930,1838
931,1838
932,1838
933,1838
934,1838
935,1827
936,1827
937,1838
938,1838
939,1839
940,1838
941,1839
942,1839
943,1824
944,1824
945,29
946,30
947,31
948,32
949,33
950,34
951,35
952,1823
953,1839
954,1839
955,1839
956,1839
957,1839
958,1840
959,1840
960,1840
961,1827
962,1827
963,1840
964,1840
965,1824
966,1824
967,1823
968,1840
969,1840
970,1840
971,1840
972,1840
973,1840
974,1840
975,1799
976,1800
977,1800
978,1800
979,1800
980,1800
981,1800
982,1800
983,1800
984,1800
985,1801
986,1800
987,1824
988,1801
989,1801
990,1801
991,1801
992,1801
993,1801
994,1802
995,1801
996,1802
997,1802
998,1802
999,1802
1000,1802
1001,1802
1002,1802
1003,1802
1004,1803
1005,1803
1006,1803
1007,1803
1008,1831
1009,132
1010,1831
1011,1803
1012,1803
1013,1803
1014,1803
1015,1804
1016,1804
1017,1804
1018,1804
1019,1804
1020,1804
1021,1804
1022,1804
1023,1805
1024,1805
1025,1805
1026,1805
1027,1805
1028,1805
1029,1832
1030,1831
1031,1832
1032,1806
1033,1806
1034,1806
1035,1806
1036,1806
1037,1806
1038,1809
1039,1809
1040,1825
1041,1824
1042,1825
1043,1825
1044,1825
1045,1825
1046,1825
1047,1825
1048,1825
1049,1825
1050,1832
1051,1832
1052,1825
1053,1825
1054,1826
1055,1825
1056,1826
1057,1826
1058,1826
1059,1826
1060,1826
1061,1809
1062,1809
1063,1826
1064,1826
1065,1826
1066,1826
1067,1826
1068,1826
1069,1826
1070,1826
1071,1832
1072,1833
1073,1833
1074,1827
1075,1826
1076,1827
1077,1827
1078,1827
1079,1827
1080,1827
1081,1827
1082,1827
1083,1827
1084,1827
1085,1827
1086,1810
1087,1809
1088,1809
1089,1827
1090,1827
1091,1827
1092,1827
1093,1827
1094,1827
1095,1833
1096,1833
1097,1828
1098,1827
1099,1828
1100,1828
1101,1828
1102,1828
1103,1828
1104,1828
1105,1828
1106,1828
1107,1828
1108,1828
1109,1828
1110,1828
1111,1810
1112,1810
1113,1810
1114,1828
1115,1828
1116,1828
1117,1833
1118,1834
1119,1833
1120,1829
1121,1828
1122,1829
1123,1829
1124,1829
1125,1829
1126,1829
1127,1829
1128,1829
1129,1829
1130,1829
1131,1829
1132,1829
1133,1829
1134,1829
1135,1829
1136,1810
1137,1810
1138,1829
1139,1829
1140,1834
1141,1834
1142,1830
1143,1829
1144,1830
1145,1830
1146,1830
1147,1830
1148,1830
1149,1830
1150,1830
1151,1830
1152,1830
1153,1830
1154,1830
1155,1830
1156,1830
1157,1830
1158,1830
1159,1830
1160,1811
1161,1810
1162,1810
1163,1824
1164,1824
1165,45
1166,48
1167,49
1168,50
1169,51
1170,1834
1171,1834
1172,1835
1173,1835
1174,1831
1175,1830
1176,1831
1177,1831
1178,1831
1179,1831
1180,1831
1181,1831
1182,1831
1183,1831
1184,1831
1185,1831
1186,1831
1187,1831
1188,1831
1189,1831
1190,1831
1191,1831
1192,1832
1193,1831
1194,1835
1195,1835
1196,1811
1197,1811
1198,1832
1199,1832
1200,1832
1201,1832
1202,1832
1203,1832
1204,1832
1205,1832
1206,1832
1207,1832
1208,1832
1209,1832
1210,1832
1211,1832
1212,1832
1213,1832
1214,1832
1215,1832
1216,1836
1217,1835
1218,1835
1219,1833
1220,1833
1221,1811
1222,1811
1223,1833
1224,1833
1225,1833
1226,1833
1227,1833
1228,1833
1229,1833
1230,1833
1231,1833
1232,1833
1233,1833
1234,1833
1235,1833
1236,1833
1237,1834
1238,1833
1239,1836
1240,1834
1241,1834
1242,1834
1243,1834
1244,1811
1245,1811
1246,1834
1247,1834
1248,1834
1249,1834
1250,1834
1251,1834
1252,1834
1253,1834
1254,1834
1255,1834
1256,1834
1257,1834
1258,1835
1259,1834
1260,1836
1261,1836
1262,1835
1263,1835
1264,1835
1265,1835
1266,1835
1267,1835
1268,1811
1269,1811
1270,1835
1271,1835
1272,1835
1273,1835
1274,1835
1275,1835
1276,1835
1277,1835
1278,1835
1279,1835
1280,1835
1281,1835
1282,1836
1283,1836
1284,1835
1285,1835
1286,1835
1287,1835
1288,1835
1289,1835
1290,1835
1291,1835
1292,1812
1293,1812
1294,1835
1295,1835
1296,1835
1297,1835
1298,1836
1299,1835
1300,1836
1301,1836
1302,1836
1303,1836
1304,1836
1305,1836
1306,1836
1307,1836
1308,1836
1309,1836
1310,1836
1311,1836
1312,1836
1313,1836
1314,1836
1315,1812
1316,1812
1317,1836
1318,1836
1319,1836
1320,1836
1321,1836
1322,1836
1323,1836
1324,1836
1325,1837
1326,1837
1327,1836
1328,1836
1329,1836
1330,1836
1331,1836
1332,1836
1333,1836
1334,1836
1335,1836
1336,1836
1337,1836
1338,1836
1339,1836
1340,1837
1341,1812
1342,1812
1343,1837
1344,1837
1345,1837
1346,1837
1347,1837
1348,1837
1349,1837
1350,1837
1351,1836
1352,1836
1353,1837
1354,1837
1355,1837
1356,1837
1357,1837
1358,1837
1359,1837
1360,1837
1361,1837
1362,1837
1363,1837
1364,1837
1365,1837
1366,1837
1367,1812
1368,1837
1369,1837
1370,1370
1371,1837
1372,1837
1373,1837
1374,1838
1375,1838
1376,1838
1377,1838
1378,1838
1379,1838
1380,1838
1381,1838
1382,1838
1383,1838
1384,1838
1385,1838
1386,1838
1387,1838
1388,1838
1389,1838
1390,1812
1391,1812
1392,1838
1393,1838
1394,1824
1395,1824
1396,62
1397,61
1398,64
1399,63
1400,6626
1401,68
1402,67
1403,1837
1404,1837
1405,1838
1406,1838
1407,1839
1408,1839
1409,1839
1410,1839
1411,1839
1412,1839
1413,1839
1414,1839
1415,1839
1416,1839
1417,1839
1418,1839
1419,1839
1420,1839
1421,1839
1422,1813
1423,1813
1424,1837
1425,1837
1426,1839
1427,1839
1428,1840
1429,1839
1430,1840
1431,1840
1432,1840
1433,1840
1434,1840
1435,1840
1436,1840
1437,1840
1438,1840
1439,1840
1440,1840
1441,1840
1442,1840
1443,1840
1444,1840
1445,1840
1446,1838
1447,1838
1448,1813
1449,1813
1450,1838
1451,1838
1452,1838
1453,1838
1454,1813
1455,1813
1456,1813
1457,1813
1458,1814
1459,1813
1460,1814
1461,1814
1462,1814
1463,1814
1464,1814
1465,1814
1466,1814
1467,1814
1468,1838
1469,1838
1470,1815
1471,1815
1472,1815
1473,1815
1474,1815
1475,1815
1476,1815
1477,1815
1478,1815
1479,1815
1480,1815
1481,1815
1482,1807
1483,1807
1484,1816
1485,1816
1486,1816
1487,1816
1488,1816
1489,1816
1490,1838
1491,1838
1492,1816
1493,1816
1494,1816
1495,1816
1496,1816
1497,1816
1498,1816
1499,1816
1500,1816
1501,1817
1502,1817
1503,1817
1504,1817
1505,1817
1506,1807
1507,1807
1508,1807
1509,1807
1510,1807
1511,1807
1512,1839
1513,1838
1514,1839
1515,1817
1516,1817
1517,1817
1518,1817
1519,1818
1520,1817
1521,1818
1522,1818
1523,1818
1524,1818
1525,1818
1526,1818
1527,1818
1528,1818
1529,1818
1530,1818
1531,1807
1532,1807
1533,1818
1534,1818
1535,1839
1536,1839
1537,1819
1538,1819
1539,1819
1540,1819
1541,1819
1542,1819
1543,1819
1544,1819
1545,1819
1546,1819
1547,1819
1548,1819
1549,1819
1550,1819
1551,1819
1552,1819
1553,1819
1554,1819
1555,1819
1556,1839
1557,1839
1558,1820
1559,1820
1560,1820
1561,1820
1562,1820
1563,1820
1564,1820
1565,1820
1566,1820
1567,1820
1568,1820
1569,1820
1570,1821
1571,1820
1572,1821
1573,1821
1574,1821
1575,1821
1576,1821
1577,1821
1578,1839
1579,1839
1580,1808
1581,1808
1582,1821
1583,1821
1584,1821
1585,1821
1586,1821
1587,1821
1588,1822
1589,1821
1590,1822
1591,1822
1592,1822
1593,1822
1594,1822
1595,1822
1596,1822
1597,1822
1598,1822
1599,1822
1600,1840
1601,1840
1602,1823
1603,1823
1604,1808
1605,1808
1606,1823
1607,1823
1608,1823
1609,1823
1610,1823
1611,1823
1612,1823
1613,1823
1614,1823
1615,1823
1616,1824
1617,1824
1618,1824
1619,1824
1620,1824
1621,1824
1622,1825
1623,1824
1624,1840
1625,1840
1626,1824
1627,1824
1628,1824
1629,1824
1630,1804
1631,1804
1632,1804
1633,1804
1634,1804
1635,1804
1636,1804
1637,1804
1638,1805
1639,1804
1640,1805
1641,1805
1642,1805
1643,1805
1644,1805
1645,1805
1646,1840
1647,1840
1648,1806
1649,1805
1650,1806
1651,1806
1652,1806
1653,1806
1654,1806
1655,1806
1656,1806
1657,1807
1658,1806
1659,1807
1660,1807
1661,1807
1662,1807
1663,1807
1664,1807
1665,1807
1666,1807
1667,1808
1668,1808
1669,1808
1670,1807
1671,1808
1672,1808
1673,1808
1674,1808
1675,1809
1676,1808
1677,1809
1678,1809
1679,1809
1680,1810
1681,1809
1682,1810
1683,1810
1684,1810
1685,1810
1686,1810
1687,1810
1688,1811
1689,1811
1690,1810
1691,1811
1692,1811
1693,1811
1694,1829
1695,1811
1696,1811
1697,1811
1698,1811
1699,1811
1700,1811
1701,1812
1702,1812
1703,1812
1704,1812
1705,1812
1706,1812
1707,1812
1708,1813
1709,1813
1710,1813
1711,1813
1712,1813
1713,1813
1714,1813
1715,1813
1716,1830
1717,1813
1718,1814
1719,1813
1720,1814
1721,1814
1722,1814
1723,1813
1724,1814
1725,1814
1726,1814
1727,1814
1728,1814
1729,1815
1730,1815
1731,1815
1732,1815
1733,1815
1734,1815
1735,1815
1736,1816
1737,1816
1738,1815
1739,1830
1740,1816
1741,1816
1742,1816
1743,1816
1744,1816
1745,1816
1746,1816
1747,1816
1748,1816
1749,1816
1750,1817
1751,1816
1752,1817
1753,1817
1754,1817
1755,1817
1756,1817
1757,1817
1758,1817
1759,1817
1760,1830
1761,1831
1762,1818
1763,1817
1764,1818
1765,1818
1766,1818
1767,1818
1768,1818
1769,1818
1770,1818
1771,1818
1772,1818
1773,1818
1774,1819
1775,1818
1776,1819
1777,1819
1778,1819
1779,1819
1780,1819
1781,1819
1782,1827
1783,1826
1784,1826
1785,1819
1786,1819
1787,1819
1788,1819
1789,1820
1790,1819
1791,1820
1792,1820
1793,1820
1794,1820
1795,1820
1796,1820
1797,1820
1798,1820
1799,1820
1800,1820
1801,1820
1802,1820
1803,1820
1804,1821
1805,1820
1806,1821
1807,1821
1808,1821
1809,1821
1810,1821
1811,1821
1812,1821
1813,1821
1814,1821
1815,1821
1816,1821
1817,1821
1818,1821
1819,1821
1820,1822
1821,1822
1822,1822
1823,1822
1824,1822
1825,1822
1826,1822
1827,1822
1828,1800
1829,1801
1830,1822
1831,1822
1832,1823
1833,1823
1834,1823
1835,1823
1836,1823
1837,1823
1838,1823
1839,1823
1840,1823
1841,1823
1842,1823
1843,1824
1844,1824
1845,1823
1846,1824
1847,1824
1848,1824
1849,1824
1850,1824
1851,1824
1852,1802
1853,1802
1854,1802
1855,1801
1856,1802
1857,1825
1858,1824
1859,1825
1860,1825
1861,1825
1862,1825
1863,1825
1864,1825
1865,1825
1866,1825
1867,1826
1868,1826
1869,1826
1870,1826
1871,1826
1872,1826
1873,1826
1874,1826
1875,1826
1876,1826
1877,1803
1878,1802
1879,1803
1880,1826
1881,1826
1882,1827
1883,1826
1884,1827
1885,1827
1886,1827
1887,1827
1888,1827
1889,1827
1890,1827
1891,1827
1892,1827
1893,1827
1894,1828
1895,1827
1896,1828
1897,1828
1898,1828
1899,1828
1900,1804
1901,1805
1902,1805
1903,1804
1904,1828
1905,1828
1906,1828
1907,1828
1908,1828
1909,1829
1910,1828
1911,1829
1912,1829
1913,1829
1914,1829
1915,1829
1916,1829
1917,1829
1918,1829
1919,1829
1920,1829
1921,1830
1922,1829
1923,1830
1924,1830
1925,1805
1926,1806
1927,1830
1928,1830
1929,1830
1930,1830
1931,1830
1932,1830
1933,1830
1934,1830
1935,1828
1936,1831
1937,1831
1938,1831
1939,1831
1940,1831
1941,1831
1942,1831
1943,1831
1944,1831
1945,1832
1946,1832
1947,1806
1948,1807
1949,1806
1950,1832
1951,1832
1952,1832
1953,1832
1954,1833
1955,1833
1956,1833
1957,1833
1958,1833
1959,1833
1960,1833
1961,1833
1962,1834
1963,1834
1964,1834
1965,1834
1966,1855
1967,1834
1968,1834
1969,1835
1970,1835
1971,1807
1972,1808
1973,1807
1974,1835
1975,1835
1976,1835
1977,1835
1978,1836
1979,1836
1980,1835
1981,1836
1982,1836
1983,1836
1984,1836
1985,1836
1986,1837
1987,1837
1988,1837
1989,1837
1990,1837
1991,1838
1992,1837
1993,1838
1994,1838
1995,1808
1996,1839
1997,1839
1998,1838
1999,1839
2000,1839
2001,1840
2002,1839
2003,1840
2004,1840
2005,1840
2006,1840
2007,1841
2008,1840
2009,1800
2010,1799
2011,1800
2012,1800
2013,1800
2014,1800
2015,1800
2016,1800
2017,1809
2018,1809
2019,1800
2020,1800
2021,1800
2022,1800
2023,1800
2024,1800
2025,1801
2026,1800
2027,1801
2028,1801
2029,1801
2030,1801
2031,1801
2032,1801
2033,1801
2034,1802
2035,1801
2036,1802
2037,1802
2038,1802
2039,1802
2040,1810
2041,1810
2042,1802
2043,1802
2044,1802
2045,1802
2046,1802
2047,1803
2048,1803
2049,1803
2050,1803
2051,1803
2052,1803
2053,1803
2054,1803
2055,1804
2056,1804
2057,1804
2058,1804
2059,1804
2060,1800
2061,1800
2062,1811
2063,1810
2064,1811
2065,1800
2066,1800
2067,1801
2068,1800
2069,1801
2070,1801
2071,1801
2072,1801
2073,1802
2074,1801
2075,1802
2076,1802
2077,1802
2078,1802
2079,1803
2080,1803
2081,1802
2082,1803
2083,1803
2084,1804
2085,1803
2086,1804
2087,1803
2088,1825
2089,1825
2090,18
2091,31
2092,1811
2093,1812
2094,1812
2095,1811
2096,1804
2097,1804
2098,1804
2099,1804
2100,1804
2101,1804
2102,1805
2103,1805
2104,1805
2105,1805
2106,1806
2107,1805
2108,1806
2109,1806
2110,1806
2111,1806
2112,1806
2113,1806
2114,1807
2115,1806
2116,1812
2117,1812
2118,1807
2119,1807
2120,1807
2121,1807
2122,1807
2123,1807
2124,1807
2125,1807
2126,1808
2127,1807
2128,1808
2129,1808
2130,1808
2131,1808
2132,1808
2133,1808
2134,1808
2135,1809
2136,1809
2137,1809
2138,1809
2139,1813
2140,1813
2141,1812
2142,1809
2143,1809
2144,1809
2145,1809
2146,1810
2147,1809
2148,1810
2149,1810
2150,1810
2151,1810
2152,1810
2153,1810
2154,1810
2155,1810
2156,1811
2157,1811
2158,1811
2159,1811
2160,1811
2161,1811
2162,1813
2163,1813
2164,1811
2165,1811
2166,1811
2167,1812
2168,1811
2169,1812
2170,1812
2171,1812
2172,1812
2173,1812
2174,1812
2175,1812
2176,1812
2177,1812
2178,1812
2179,1813
2180,1813
2181,1813
2182,1813
2183,1813
2184,1813
2185,1814
2186,1813
2187,1814
2188,1813
2189,1814
2190,1814
2191,1814
2192,1814
2193,1814
2194,1814
2195,1814
2196,1814
2197,1814
2198,1814
2199,1815
2200,1815
2201,1815
2202,1815
2203,1815
2204,1815
2205,1816
2206,1815
2207,1814
2208,1815
2209,1816
2210,1816
2211,1816
2212,1816
2213,1816
2214,1816
2215,1817
2216,1817
2217,1817
2218,1817
2219,1817
2220,1817
2221,1818
2222,1817
2223,1818
2224,1818
2225,1819
2226,1819
2227,1818
2228,1819
2229,1819
2230,1815
2231,1819
2232,1820
2233,1819
2234,1820
2235,1820
2236,1821
2237,1821
2238,1820
2239,1821
2240,1822
2241,1821
2242,1822
2243,1823
2244,1822
2245,1824
2246,1824
2247,1823
2248,1825
2249,1825
2250,1824
2251,1826
2252,1826
2253,1825
2254,1827
2255,1827
2256,1826
2257,1815
2258,1828
2259,1828
2260,1827
2261,1829
2262,1829
2263,1828
2264,1830
2265,1830
2266,1829
2267,1831
2268,1831
2269,1830
2270,1832
2271,1831
2272,1832
2273,1834
2274,1833
2275,1834
2276,1835
2277,1835
2278,1835
2279,1815
2280,1816
2281,1815
2282,1835
2283,1836
2284,1836
2285,1836
2286,1836
2287,1836
2288,1836
2289,1839
2290,1839
2291,1839
2292,1839
2293,1840
2294,1840
2295,1816
2296,1816
2297,1840
2298,1840
2299,1841
2300,1841
2301,1840
2302,1837
2303,1837
2304,1837
2305,1838
2306,1837
2307,1838
2308,1838
2309,1838
2310,1839
2311,1838
2312,1810
2313,1810
2314,1810
2315,1810
2316,1840
2317,1840
2318,1825
2319,1825
2320,39
2321,38
2322,37
2323,49
2324,43
2325,44
2326,1817
2327,1816
2328,1810
2329,1810
2330,1811
2331,1811
2332,1811
2333,1811
2334,1811
2335,1811
2336,1811
2337,1811
2338,1811
2339,1811
2340,1811
2341,1811
2342,1811
2343,1811
2344,1812
2345,1812
2346,1811
2347,1812
2348,1812
2349,1817
2350,1817
2351,1812
2352,1812
2353,1812
2354,1812
2355,1812
2356,1812
2357,1812
2358,1812
2359,1812
2360,1812
2361,1813
2362,1813
2363,1813
2364,1813
2365,1813
2366,1813
2367,1813
2368,1813
2369,1813
2370,1813
2371,1813
2372,1818
2373,1817
2374,1813
2375,1813
2376,1813
2377,1814
2378,1814
2379,1814
2380,1814
2381,1814
2382,1814
2383,1814
2384,1814
2385,1814
2386,1814
2387,1815
2388,1815
2389,1815
2390,1815
2391,1815
2392,1815
2393,1815
2394,1815
2395,1815
2396,1818
2397,1819
2398,1815
2399,1815
2400,1815
2401,1815
2402,1815
2403,1815
2404,1816
2405,1816
2406,1816
2407,1816
2408,1816
2409,1816
2410,1816
2411,1816
2412,1816
2413,1816
2414,1815
2415,1817
2416,1817
2417,1816
2418,1819
2419,1819
2420,1817
2421,1817
2422,1817
2423,1817
2424,1817
2425,1817
2426,1817
2427,1817
2428,1818
2429,1817
2430,1818
2431,1818
2432,1818
2433,1818
2434,1818
2435,1818
2436,1818
2437,1818
2438,1818
2439,1818
2440,1820
2441,1819
2442,1819
2443,1819
2444,1819
2445,1819
2446,1819
2447,1819
2448,1819
2449,1819
2450,1819
2451,1819
2452,1820
2453,1819
2454,1820
2455,1820
2456,1820
2457,1820
2458,1820
2459,1820
2460,1820
2461,1820
2462,1820
2463,1820
2464,1821
2465,1821
2466,1821
2467,1821
2468,1821
2469,1821
2470,1821
2471,1821
2472,1821
2473,1821
2474,1821
2475,1821
2476,1822
2477,1822
2478,1821
2479,1822
2480,1822
2481,1822
2482,1822
2483,1822
2484,1822
2485,1820
2486,1822
2487,1822
2488,1822
2489,1823
2490,1823
2491,1823
2492,1823
2493,1823
2494,1823
2495,1823
2496,1823
2497,1823
2498,1823
2499,1824
2500,1824
2501,1824
2502,1824
2503,1821
2504,1820
2505,1824
2506,1824
2507,1824
2508,1824
